1494777583849,64:66:b3:c1:fb:ba,-83;,c4:3d:c7:69:a3:e4,-83;,00:1f:3f:f7:23:b9,-77;,34:bd:f9:e2:e5:5c,-85;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-85;,00:1b:2f:51:13:d8,-76;,d0:c7:c0:53:4e:e7,-85;,98:de:d0:2e:0e:06,-75;,04:a1:51:af:1c:e5,-81;,98:de:d0:2e:08:8a,-85;,00:0f:66:d3:71:48,-83;,64:d1:a3:35:3e:a2,-73;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-76;,e4:f4:c6:d9:7a:8f,-79;,30:b5:c2:fc:fe:55,-77;,02:23:08:c7:f7:5a,-82;,8c:2d:aa:53:21:1b,-80;,14:cc:20:63:5c:0a,-83;,64:70:02:c4:62:f8,-81;,60:e3:27:98:ca:5c,-84;,c0:25:06:7a:85:a4,-81;,04:a1:51:25:e8:d2,-86;,16:2f:68:39:20:7c,-83;,24:65:11:fd:99:e5,-86;,04:a1:51:2f:7d:00,-84;,00:1f:3f:c4:e3:0b,-88;,98:de:d0:61:44:77,-89;,00:1f:33:29:e9:a0,-89;,30:b5:c2:fc:fe:54,-90;,94:4a:0c:33:2d:a6,-95;,4c:09:d4:9b:55:85,-90;,4c:09:d4:9b:55:88,-96;,fa:8f:ca:9e:12:3d,-90;,,903d185fccf839df
1494777622094,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777622377,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777622693,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777622988,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777623289,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777623578,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777623881,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777624177,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777624483,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777624782,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777625082,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777625382,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777625679,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777625988,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777626280,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
1494777626575,c4:3d:c7:69:a3:e4,-79;,00:1f:3f:f7:23:b9,-72;,34:bd:f9:e2:e5:5c,-84;,f4:f2:6d:e8:91:42,-80;,fa:8f:ca:7d:7d:9e,-76;,00:1b:2f:51:13:d8,-72;,d0:c7:c0:53:4e:e7,-75;,98:de:d0:2e:0e:06,-77;,04:a1:51:af:1c:e5,-77;,00:0f:66:d3:71:48,-80;,64:d1:a3:35:3e:a2,-74;,64:66:b3:2a:a4:da,-78;,60:e3:27:be:21:fc,-73;,02:23:08:c7:f7:5a,-78;,8c:2d:aa:53:21:1b,-76;,14:cc:20:63:5c:0a,-75;,16:2f:68:39:20:7c,-76;,24:65:11:fd:99:e5,-80;,04:a1:51:2f:7d:00,-75;,00:1f:3f:c4:e3:0b,-77;,98:de:d0:61:44:77,-87;,30:b5:c2:fc:fe:54,-88;,94:4a:0c:33:2d:a6,-90;,4c:09:d4:9b:55:88,-91;,c4:04:15:43:87:00,-76;,64:d1:a3:35:b1:fc,-76;,e8:94:f6:a1:f3:92,-77;,08:86:3b:76:e0:72,-77;,98:de:d0:d4:74:a6,-78;,28:6c:07:cf:74:c4,-80;,18:d6:c7:5b:3a:2e,-80;,10:fe:ed:32:ad:aa,-81;,30:b5:c2:81:14:90,-81;,98:de:d0:b5:27:f8,-81;,98:de:d0:29:62:0c,-82;,94:44:52:9f:52:92,-83;,98:de:d0:61:44:78,-87;,e8:de:27:bb:77:18,-87;,04:53:7c:a9:4d:4a,-77;,fa:8f:ca:9c:12:05,-81;,,903d185fccf839df
